iteration,island,phase,program_id,n_lags,n_extra,score,spec
33,2,evolve,546e03db,6,4,0.6535501834005117,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
33,3,evolve,5ba7264d,6,5,0.6507599987089634,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}]}"
34,0,evolve,2bfb518b,6,3,0.6354862004518509,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 2}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}]}"
34,1,evolve,6e2aaa18,5,3,0.6488927900791168,"{""n_lags"": 5, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}]}"
34,2,evolve,b8d2668b,6,3,0.6446100659668446,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_prod"", ""params"": {""lag"": 4, ""z_idx1"": 3, ""z_idx2"": 2}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}]}"
34,3,evolve,6e853e4b,6,5,0.6491872202605009,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""z_sq"", ""params"": {""lag"": 0, ""z_idx"": 1}}, {""term_type"": ""z_sq"", ""params"": {""lag"": 3, ""z_idx"": 3}}]}"
35,0,evolve,d80eb2e8,6,7,0.6491872295737267,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 6, ""z_idx"": 4}}, {""term_type"": ""z_prod"", ""params"": {""lag"": 5, ""z_idx1"": 2, ""z_idx2"": 4}}]}"
35,1,evolve,f7641766,6,4,0.6498574707657099,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}]}"
35,2,evolve,8c8043ec,6,5,0.6510345060378313,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 3, ""lag_z"": 2, ""z_idx"": 5}}]}"
35,3,evolve,8a0411ec,4,5,0.6383305657655001,"{""n_lags"": 4, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}]}"
36,0,evolve,92ad469c,6,5,0.6494439523667097,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""inc_pow"", ""params"": {""lag"": 1, ""power"": 2}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_pow"", ""params"": {""lag"": 4, ""power"": 3}}]}"
36,1,evolve,45c84953,6,3,0.6414009239524603,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}]}"
36,2,evolve,8ed7e683,6,4,0.6345037631690502,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 0}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
36,3,evolve,07d85ed3,5,5,0.6481092870235443,"{""n_lags"": 5, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}]}"
37,0,evolve,73be0acd,7,5,0.6411057487130165,"{""n_lags"": 7, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}]}"
37,1,evolve,0513c22b,6,8,0.6300932206213474,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}]}"
37,2,evolve,a1d1821d,6,3,0.6324823405593634,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""z_prod"", ""params"": {""lag"": 3, ""z_idx1"": 0, ""z_idx2"": 2}}]}"
37,3,evolve,7977ad3d,5,5,0.6481092870235443,"{""n_lags"": 5, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}]}"
38,0,evolve,7d6b7527,6,5,0.42477221600711346,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 3, ""lag2"": 4}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_diff"", ""params"": {""lag1"": 0, ""lag2"": 3}}]}"
38,1,evolve,9c16e1dd,6,7,0.6315375566482544,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}]}"
38,2,evolve,06b33089,6,5,0.6510345060378313,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_pow"", ""params"": {""lag"": 1, ""power"": 2}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 3, ""lag_z"": 2, ""z_idx"": 5}}]}"
38,3,evolve,bd02c9b0,6,6,0.45261778123676777,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""inc_diff"", ""params"": {""lag1"": 1, ""lag2"": 2}}]}"
39,0,evolve,7fa7e170,6,3,0.6280848309397697,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 0}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 0}}]}"
39,1,evolve,42c73b04,6,5,0.6498574707657099,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}]}"
39,2,evolve,51c1358c,5,5,0.647862559184432,"{""n_lags"": 5, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_pow"", ""params"": {""lag"": 1, ""power"": 2}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 3, ""lag_z"": 2, ""z_idx"": 5}}]}"
39,3,evolve,629658c9,6,6,0.6507599987089634,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}, {""term_type"": ""inc_pow"", ""params"": {""lag"": 2, ""power"": 2}}]}"
40,0,evolve,c2a706eb,6,5,0.6491872202605009,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""z_cube"", ""params"": {""lag"": 0, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 3, ""z_idx"": 3}}]}"
40,1,evolve,d609d72b,6,4,0.6414009239524603,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 2, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}]}"
40,2,evolve,f39aba5a,6,5,0.6535501759499311,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}]}"
40,3,evolve,942fc96b,6,5,0.6392373498529196,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 0}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}]}"
41,0,evolve,f91ecd2d,6,7,0.6502368543297052,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}, {""term_type"": ""inc_pow"", ""params"": {""lag"": 2, ""power"": 2}}]}"
41,1,evolve,bd293e68,6,5,0.6444070097059011,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 4, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}]}"
41,2,evolve,5c1998ac,6,5,0.6538158357143402,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 5, ""lag_z"": 5, ""z_idx"": 3}}]}"
41,3,evolve,93b7bdaf,6,8,0.6344967633485794,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}]}"
42,0,evolve,f6313263,6,4,0.5879534073174,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_diff"", ""params"": {""lag1"": 6, ""lag2"": 4}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
42,1,evolve,ffab251c,6,7,0.6507599987089634,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}]}"
42,2,evolve,7b589836,6,6,0.6537370029836893,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_sq"", ""params"": {""lag"": 2, ""z_idx"": 3}}]}"
42,3,evolve,dd583808,6,5,0.6392373498529196,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 2}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}]}"
43,0,evolve,b46607ff,6,6,0.6468566693365574,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 4, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
43,1,evolve,c8054660,5,4,0.6498447190970182,"{""n_lags"": 5, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
43,2,evolve,a1dcf191,6,5,0.6423285380005836,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 0}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 5, ""lag_z"": 5, ""z_idx"": 3}}]}"
43,3,evolve,9ade0250,6,3,0.6404171474277973,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}]}"
44,0,evolve,fe3b789a,6,5,0.6264110747724771,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 0}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 0}}]}"
44,1,evolve,98c36bb2,7,4,0.6339174192398787,"{""n_lags"": 7, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}]}"
44,2,evolve,2681db3d,6,6,0.6469257045537233,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 1, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_sq"", ""params"": {""lag"": 2, ""z_idx"": 3}}]}"
44,3,evolve,9caafeb3,6,6,0.6535501759499311,"{""n_lags"": 6, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""seasonal"", ""params"": {""use_cos"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}]}"
45,0,evolve,fcbb9abc,7,5,0.6402666196227074,"{""n_lags"": 7, ""extra_terms"": [{""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""z_cube"", ""params"": {""lag"": 2, ""z_idx"": 3}}, {""term_type"": ""cross_inc"", ""params"": {""lag1"": 1, ""lag2"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 0, ""lag_z"": 5, ""z_idx"": 1}}, {""term_type"": ""inc_z_prod"", ""params"": {""lag_inc"": 2, ""lag_z"": 6, ""z_idx"": 3}}]}"
